"WAVELENGTH(microns)","THROUGHPUT","THROUGHPUTx5"
0.653,3.2507168423798E-008,1.6253584211899E-007
0.65318041992188,3.3623567073698E-008,1.6811783536849E-007
0.654,2.8191276584383E-008,1.4095638292191E-007
0.6541806640625,2.699574378014E-008,1.349787189007E-007
0.655,2.7713731947885E-008,1.3856865973943E-007
0.65518095703125,2.7872009898805E-008,1.3936004949402E-007
0.656,2.5339905239436E-008,1.2669952619718E-007
0.65618120117188,2.4776746892302E-008,1.2388373446151E-007
0.657,3.2204883766808E-008,1.6102441883404E-007
0.65718149414062,3.3852431502283E-008,1.6926215751142E-007
0.658,3.147858859196E-008,1.573929429598E-007
0.65818173828125,3.0952330340312E-008,1.5476165170156E-007
0.659,2.7444029608753E-008,1.3722014804376E-007
0.65918203125,2.6660670924523E-008,1.3330335462261E-007
0.66,3.1194146793298E-008,1.5597073396649E-007
0.66018227539063,3.2206767061809E-008,1.6103383530904E-007
0.661,2.8196726458952E-008,1.4098363229476E-007
0.66118256835938,2.7302927048844E-008,1.3651463524422E-007
0.662,2.5968204666358E-008,1.2984102333179E-007
0.6621828125,2.5670199319003E-008,1.2835099659501E-007
0.663,2.3439276320405E-008,1.1719638160202E-007
0.66318310546875,2.2934989386548E-008,1.1467494693274E-007
0.664,3.0941430877866E-008,1.5470715438933E-007
0.66418334960937,3.2738204359016E-008,1.6369102179508E-007
0.665,3.3624058048997E-008,1.6812029024498E-007
0.66518364257813,3.3822773853812E-008,1.6911386926906E-007
0.666,3.5361855940864E-008,1.7680927970432E-007
0.66618388671875,3.5702078320675E-008,1.7851039160337E-007
0.667,3.552535877874E-008,1.776267938937E-007
0.6671841796875,3.5491159644104E-008,1.7745579822052E-007
0.668,2.9709256687617E-008,1.4854628343808E-007
0.66818442382812,2.8404974258107E-008,1.4202487129054E-007
0.669,3.1434906146149E-008,1.5717453073074E-007
0.66918471679687,3.2114532420385E-008,1.6057266210193E-007
0.67,2.9328367828116E-008,1.4664183914058E-007
0.6701849609375,2.8702712180721E-008,1.4351356090361E-007
0.671,2.870072902758E-008,1.435036451379E-007
0.67118525390625,2.8700255142605E-008,1.4350127571303E-007
0.672,3.5181672251764E-008,1.7590836125882E-007
0.67218549804688,3.6648237151145E-008,1.8324118575573E-007
0.673,3.4600779788337E-008,1.7300389894169E-007
0.67318579101562,3.4140565285455E-008,1.7070282642727E-007
0.674,3.5435123733867E-008,1.7717561866934E-007
0.67418603515625,3.5730230079132E-008,1.7865115039566E-007
0.675,3.2806098047365E-008,1.6403049023682E-007
0.675186328125,3.2132973628114E-008,1.6066486814057E-007
0.676,2.6887869430319E-008,1.344393471516E-007
0.67618657226562,2.5692946010979E-008,1.284647300549E-007
0.677,3.228921254674E-008,1.614460627337E-007
0.67718686523437,3.3801199341613E-008,1.6900599670807E-007
0.678,3.1969657911125E-008,1.5984828955562E-007
0.678187109375,3.1543990351813E-008,1.5771995175907E-007
0.679,2.6207151289063E-008,1.3103575644532E-007
0.67918740234375,2.4984567747086E-008,1.2492283873543E-007
0.68,3.7360874932624E-008,1.8680437466312E-007
0.68018764648438,4.0212549364966E-008,2.0106274682483E-007
0.681,3.8303969685799E-008,1.9151984842899E-007
0.68118793945312,3.7857213938066E-008,1.8928606969033E-007
0.682,3.187487157967E-008,1.5937435789835E-007
0.68218823242187,3.0497361993486E-008,1.5248680996743E-007
0.683,3.2576610518486E-008,1.6288305259243E-007
0.6831884765625,3.3059733557918E-008,1.6529866778959E-007
0.684,2.8620723212209E-008,1.4310361606104E-007
0.68418876953125,2.7585672144475E-008,1.3792836072238E-007
0.685,3.1804758320173E-008,1.5902379160087E-007
0.68518901367188,3.2790341627872E-008,1.6395170813936E-007
0.686,3.1484517778732E-008,1.5742258889366E-007
0.6861892578125,3.1175238446382E-008,1.5587619223191E-007
0.687,3.188869328077E-008,1.5944346640385E-007
0.68718955078125,3.2060251172657E-008,1.6030125586329E-007
0.688,2.3636852268374E-008,1.1818426134187E-007
0.68818984375,2.1667588947102E-008,1.0833794473551E-007
0.689,2.5135871566948E-008,1.2567935783474E-007
0.68919008789062,2.5943747838265E-008,1.2971873919132E-007
0.69,2.9697196188886E-008,1.4848598094443E-007
0.69019038085938,3.0582024563174E-008,1.5291012281587E-007
0.691,2.9145663745484E-008,1.4572831872742E-007
0.691190625,2.8808153226893E-008,1.4404076613447E-007
0.692,2.7865352782552E-008,1.3932676391276E-007
0.69219091796875,2.7638836163515E-008,1.3819418081758E-007
0.693,2.9741455792187E-008,1.4870727896093E-007
0.69319116210938,3.0241814308637E-008,1.5120907154319E-007
0.694,2.9078717758023E-008,1.4539358879011E-007
0.69419145507812,2.8799133159462E-008,1.4399566579731E-007
0.695,1.8537014468956E-008,9.2685072344778E-008
0.69519169921875,1.6113540124806E-008,8.0567700624032E-008
0.696,2.1067133230287E-008,1.0533566615143E-007
0.6961919921875,2.2241420332988E-008,1.1120710166494E-007
0.697,1.7883986101662E-008,8.9419930508312E-008
0.69719223632812,1.6846537726037E-008,8.4232688630183E-008
0.698,2.2681096241936E-008,1.1340548120968E-007
0.69819252929688,2.4071823661263E-008,1.2035911830632E-007
0.699,2.618154249798E-008,1.309077124899E-007
0.6991927734375,2.6684206253702E-008,1.3342103126851E-007
0.7,3.1362861801849E-008,1.5681430900925E-007
0.70019306640625,3.2467459484085E-008,1.6233729742043E-007
0.701,2.7034114027557E-008,1.3517057013779E-007
0.70119331054688,2.5741869939114E-008,1.2870934969557E-007
0.702,2.4324870005012E-008,1.2162435002506E-007
0.70219360351562,2.3981793895361E-008,1.1990896947681E-007
0.703,2.5963219739914E-008,1.2981609869957E-007
0.70319384765625,2.6440283487507E-008,1.3220141743753E-007
0.704,2.4503399401224E-008,1.2251699700612E-007
0.704194140625,2.4038513533031E-008,1.2019256766516E-007
0.705,2.3380021405708E-008,1.1690010702854E-007
0.70519438476563,2.3217755143872E-008,1.1608877571936E-007
0.706,3.1523162329182E-008,1.5761581164591E-007
0.70619467773438,3.3527222088876E-008,1.6763611044438E-007
0.707,4.3045645567857E-008,2.1522822783929E-007
0.707194921875,4.5333906407855E-008,2.2666953203928E-007
0.708,3.8927423016395E-008,1.9463711508198E-007
0.70819521484375,3.7386920977246E-008,1.8693460488623E-007
0.709,3.9846386761031E-008,1.9923193380516E-007
0.70919545898437,4.0434757114102E-008,2.0217378557051E-007
0.71,4.2905378329718E-008,2.1452689164859E-007
0.71019575195313,4.3511293347688E-008,2.1755646673844E-007
0.711,5.6894306219561E-008,2.8447153109781E-007
0.71119599609375,6.0144570672889E-008,3.0072285336444E-007
0.712,5.6763565215635E-008,2.8381782607818E-007
0.7121962890625,5.5931267157171E-008,2.7965633578586E-007
0.713,6.631273226629E-008,3.3156366133145E-007
0.71319653320312,6.885215402205E-008,3.4426077011025E-007
0.714,7.4384450733021E-008,3.719222536651E-007
0.71419682617187,7.5721961748964E-008,3.7860980874482E-007
0.715,7.9687907548064E-008,3.9843953774032E-007
0.7151970703125,8.0670627974737E-008,4.0335313987369E-007
0.716,7.917268274867E-008,3.9586341374335E-007
0.71619736328125,7.8792078419941E-008,3.9396039209971E-007
0.717,8.3142301701579E-008,4.157115085079E-007
0.71719760742187,8.4223093114415E-008,4.2111546557207E-007
0.718,8.4182680417276E-008,4.2091340208638E-007
0.71819790039062,8.4172634080743E-008,4.2086317040372E-007
0.719,9.2507247631122E-008,4.6253623815561E-007
0.71919819335937,9.4543074647242E-008,4.7271537323621E-007
0.72,9.2057413598932E-008,4.6028706799466E-007
0.7201984375,9.1460662076211E-008,4.5730331038105E-007
0.721,9.193307960526E-008,4.596653980263E-007
0.72119873046875,9.2033676740004E-008,4.6016838370002E-007
0.722,8.7198610617624E-008,4.3599305308812E-007
0.72219897460937,8.6017982199366E-008,4.3008991099683E-007
0.723,8.1554511004117E-008,4.0777255502058E-007
0.72319926757812,8.0427458014708E-008,4.0213729007354E-007
0.724,8.083151603523E-008,4.0415758017615E-007
0.72419951171875,8.0945719180737E-008,4.0472859590369E-007
0.725,6.8800693040233E-008,3.4400346520117E-007
0.7251998046875,6.5769256021441E-008,3.2884628010721E-007
0.726,7.7320796730147E-008,3.8660398365073E-007
0.72620004882812,8.0208997371434E-008,4.0104498685717E-007
0.727,7.8556563893538E-008,3.9278281946769E-007
0.72720034179687,7.8144232710389E-008,3.9072116355195E-007
0.728,8.7370132890323E-008,4.3685066445161E-007
0.7282005859375,8.9659446985237E-008,4.4829723492619E-007
0.729,9.1749449478198E-008,4.5874724739099E-007
0.72920087890625,9.2288222749121E-008,4.6144111374561E-007
0.73,1.0767416691438E-007,5.3837083457189E-007
0.73020112304688,1.1151170847222E-007,5.5755854236109E-007
0.731,1.3189705267869E-007,6.5948526339346E-007
0.73120141601562,1.3703646013226E-007,6.8518230066129E-007
0.732,1.6075660803269E-007,8.0378304016347E-007
0.73220166015625,1.6669356361804E-007,8.3346781809019E-007
0.733,1.8527567958539E-007,9.2637839792693E-007
0.733201953125,1.8998747266247E-007,9.4993736331235E-007
0.734,1.989550628013E-007,9.9477531400648E-007
0.73420219726562,2.0118224339059E-007,1.0059112169529E-006
0.735,2.1280579124099E-007,1.0640289562049E-006
0.73520249023438,2.1577989401062E-007,1.0788994700531E-006
0.736,2.0395005517326E-007,1.0197502758663E-006
0.736202734375,2.0091821725712E-007,1.0045910862856E-006
0.737,1.979796782494E-007,9.8989839124699E-007
0.73720302734375,1.9726974853832E-007,9.8634874269159E-007
0.738,1.763007774987E-007,8.8150388749349E-007
0.73820327148438,1.7094238746235E-007,8.5471193731174E-007
0.739,1.5811715786952E-007,7.9058578934762E-007
0.73920356445312,1.5488337378718E-007,7.7441686893588E-007
0.74,1.3540556081798E-007,6.770278040899E-007
0.74020380859375,1.3041684648749E-007,6.5208423243743E-007
0.741,1.2518603194479E-007,6.2593015972397E-007
0.7412041015625,1.2387357305083E-007,6.1936786525415E-007
0.742,1.2011357861995E-007,6.0056789309976E-007
0.74220434570312,1.1913024587752E-007,5.9565122938762E-007
0.743,1.101805640193E-007,5.509028200965E-007
0.74320463867188,1.0792048145909E-007,5.3960240729544E-007
0.744,1.160832941271E-007,5.8041647063548E-007
0.74420493164062,1.18157884784E-007,5.9078942391998E-007
0.745,1.1873843333176E-007,5.9369216665882E-007
0.74520517578125,1.1890896935415E-007,5.9454484677073E-007
0.746,1.2357094763427E-007,6.1785473817137E-007
0.74620546875,1.2474908560709E-007,6.2374542803546E-007
0.747,1.3857344921563E-007,6.9286724607815E-007
0.74720571289062,1.4216300943302E-007,7.1081504716508E-007
0.748,1.5351371524976E-007,7.6756857624881E-007
0.74820600585938,1.5641914211433E-007,7.8209571057164E-007
0.749,1.6581620449938E-007,8.2908102249688E-007
0.74920625,1.6827786286285E-007,8.4138931431427E-007
0.75,1.8101667278615E-007,9.0508336393073E-007
0.75020654296875,1.8427368493475E-007,9.2136842467373E-007
0.751,1.8317732019779E-007,9.1588660098894E-007
0.75120678710938,1.8292656276129E-007,9.1463281380647E-007
0.752,1.9783457771756E-007,9.8917288858778E-007
0.75220708007812,2.0167519773776E-007,1.0083759886888E-006
0.753,2.0617570625193E-007,1.0308785312596E-006
0.75320732421875,2.0738488025455E-007,1.0369244012727E-006
0.754,2.0695534256316E-007,1.0347767128158E-006
0.7542076171875,2.0680477253784E-007,1.0340238626892E-006
0.755,2.235464006221E-007,1.1177320031105E-006
0.75520786132813,2.27959522166E-007,1.13979761083E-006
0.756,2.3790045129696E-007,1.1895022564848E-006
0.75620815429688,2.4045787282657E-007,1.2022893641328E-006
0.757,2.3686124669783E-007,1.1843062334892E-006
0.7572083984375,2.3596217602309E-007,1.1798108801155E-006
0.758,2.334764326139E-007,1.1673821630695E-006
0.75820869140625,2.3277975918769E-007,1.1638987959385E-006
0.759,2.2312805312341E-007,1.1156402656171E-006
0.759208984375,2.2063120022125E-007,1.1031560011062E-006
0.76,1.9662429599975E-007,9.8312147999873E-007
0.76020922851563,1.9026206694159E-007,9.5131033470794E-007
0.761,1.6541462844931E-007,8.2707314224656E-007
0.76120952148438,1.5886101720977E-007,7.9430508604883E-007
0.762,1.5983430106153E-007,7.9917150530763E-007
0.762209765625,1.6012087008714E-007,8.0060435043568E-007
0.763,1.3955341788339E-007,6.9776708941695E-007
0.76321005859375,1.3404987866853E-007,6.7024939334267E-007
0.764,1.3395072141467E-007,6.6975360707337E-007
0.76421030273437,1.3394900354532E-007,6.6974501772661E-007
0.765,1.3578434057663E-007,6.7892170288316E-007
0.76521059570313,1.3624533206925E-007,6.8122666034624E-007
0.766,1.4644294814189E-007,7.3221474070947E-007
0.76621083984375,1.4917833616693E-007,7.4589168083465E-007
0.767,1.9264681450586E-007,9.6323407252931E-007
0.7672111328125,2.041802543018E-007,1.020901271509E-006
0.768,2.3730308856605E-007,1.1865154428303E-006
0.76821137695312,2.4617242396016E-007,1.2308621198008E-006
0.769,2.8039983372957E-007,1.4019991686478E-006
0.76921166992187,2.8948564621056E-007,1.4474282310528E-006
0.77,2.9740744673513E-007,1.4870372336756E-006
0.7702119140625,2.9952316834919E-007,1.497615841746E-006
0.771,3.221756886495E-007,1.6108784432475E-006
0.77121220703125,3.2830077538467E-007,1.6415038769234E-006
0.772,3.3373591633412E-007,1.6686795816706E-006
0.77221245117187,3.351293589963E-007,1.6756467949815E-006
0.773,3.9168103825755E-007,1.9584051912878E-006
0.77321274414063,4.0694423445549E-007,2.0347211722774E-006
0.774,4.5757493689939E-007,2.287874684497E-006
0.77421298828125,4.7111318468233E-007,2.3555659234117E-006
0.775,5.1770036529573E-007,2.5885018264787E-006
0.77521328125,5.3035073750194E-007,2.6517536875097E-006
0.776,5.2243810764947E-007,2.6121905382474E-006
0.77621352539062,5.2019947160761E-007,2.600997358038E-006
0.777,4.7441059983608E-007,2.3720529991804E-006
0.77721381835937,4.6203293575542E-007,2.3101646787771E-006
0.778,3.6876660997411E-007,1.8438330498706E-006
0.7782140625,3.4358594467503E-007,1.7179297233752E-006
0.779,2.5098995788708E-007,1.2549497894354E-006
0.77921435546875,2.2581734190019E-007,1.1290867095009E-006
0.78,1.5543890066956E-007,7.7719450334782E-007
0.78021459960938,1.3635416472617E-007,6.8177082363085E-007
0.781,9.2175108878252E-008,4.6087554439126E-007
0.78121489257813,8.0132154733495E-008,4.0066077366747E-007
0.782,6.2572539159602E-008,3.1286269579801E-007
0.78221513671875,5.7800281043693E-008,2.8900140521846E-007
0.783,4.0342178351519E-008,2.0171089175759E-007
0.7832154296875,3.5574628355084E-008,1.7787314177542E-007
0.784,3.4495187134798E-008,1.7247593567399E-007
0.78421572265625,3.419974410478E-008,1.709987205239E-007
0.785,3.3394426135097E-008,1.6697213067549E-007
0.78521596679688,3.3180126481024E-008,1.6590063240512E-007
0.786,2.6675058428913E-008,1.3337529214456E-007
0.78621625976563,2.4883231052499E-008,1.2441615526249E-007
0.787,2.9758703139573E-008,1.4879351569786E-007
0.78721650390625,3.1104721764892E-008,1.5552360882446E-007
0.788,2.7386481228242E-008,1.3693240614121E-007
0.788216796875,2.6356645473739E-008,1.3178322736869E-007
0.789,2.3081855766713E-008,1.1540927883357E-007
0.78921704101563,2.217884303756E-008,1.108942151878E-007
0.79,2.1457331147442E-008,1.0728665573721E-007
0.79021733398437,2.126217069547E-008,1.0631085347735E-007
0.791,2.3502693936626E-008,1.1751346968313E-007
0.791217578125,2.4118132846665E-008,1.2059066423332E-007
0.792,3.108033734705E-008,1.5540168673525E-007
0.79221787109375,3.30155629245E-008,1.650778146225E-007
0.793,2.1449756012097E-008,1.0724878006049E-007
0.79321811523438,1.8234199863153E-008,9.1170999315764E-008
0.794,2.8134790180454E-008,1.4067395090227E-007
0.79421840820313,3.0886210408526E-008,1.5443105204263E-007
0.795,2.809776018748E-008,1.404888009374E-007
0.79521865234375,2.7327009266776E-008,1.3663504633388E-007
0.796,3.0223394942063E-008,1.5111697471031E-007
0.7962189453125,3.1025336119697E-008,1.5512668059849E-007
0.797,2.738290297853E-008,1.3691451489265E-007
0.79721918945313,2.636591245128E-008,1.318295622564E-007
0.798,2.402342708102E-008,1.201171354051E-007
0.79821948242188,2.3373328134302E-008,1.1686664067151E-007
0.799,1.7596266887005E-008,8.7981334435024E-008
0.79921977539063,1.5973647570636E-008,7.9868237853182E-008
0.8,2.3971751648464E-008,1.1985875824232E-007
0.80022001953125,2.6216059083909E-008,1.3108029541955E-007
0.801,2.5110661088992E-008,1.2555330544496E-007
0.8012203125,2.4795555506623E-008,1.2397777753311E-007
0.802,2.6582246374146E-008,1.3291123187073E-007
0.80222055664062,2.7085024096787E-008,1.3542512048394E-007
0.803,2.5033539354306E-008,1.2516769677153E-007
0.80322084960938,2.4461088420847E-008,1.2230544210423E-007
0.804,2.6434086437456E-008,1.3217043218728E-007
0.80422109375,2.6985886727905E-008,1.3492943363952E-007
0.805,2.727599709045E-008,1.3637998545225E-007
0.80522138671875,2.7357865350012E-008,1.3678932675006E-007
0.806,3.2441969623776E-008,1.6220984811888E-007
0.80622163085938,3.3887795177514E-008,1.6943897588757E-007
0.807,2.8697394911489E-008,1.4348697455744E-007
0.80722192382812,2.7218801607694E-008,1.3609400803847E-007
0.808,1.6074343906561E-008,8.0371719532803E-008
0.80822216796875,1.2909918667463E-008,6.4549593337315E-008
0.809,2.0674416629324E-008,1.0337208314662E-007
0.8092224609375,2.2887149575329E-008,1.1443574787665E-007
0.81,2.2291397123903E-008,1.1145698561951E-007
0.81022275390625,2.2116920216502E-008,1.1058460108251E-007
0.811,2.1619963087652E-008,1.0809981543826E-007
0.81122299804688,2.1478054058696E-008,1.0739027029348E-007
0.812,1.5251849590701E-008,7.6259247953504E-008
0.81222329101562,1.3475416854812E-008,6.7377084274058E-008
0.813,1.5539620231491E-008,7.7698101157457E-008
0.81322353515625,1.612747336913E-008,8.0637366845651E-008
0.814,1.1670935297421E-008,5.8354676487105E-008
0.814223828125,1.039353086607E-008,5.1967654330352E-008
0.815,1.8154386456537E-008,9.0771932282684E-008
0.81522407226562,2.0386112693409E-008,1.0193056346705E-007
0.816,1.3337269506773E-008,6.6686347533865E-008
0.81622436523438,1.1306505240571E-008,5.6532526202856E-008
0.817,1.0283666932475E-008,5.1418334662376E-008
0.817224609375,9.9891149557569E-009,4.9945574778785E-008
0.818,2.0136130802362E-008,1.0068065401181E-007
0.81822490234375,2.306688059151E-008,1.1533440295755E-007
0.819,1.9807316331756E-008,9.9036581658779E-008
0.8192251953125,1.8860916306476E-008,9.4304581532378E-008
0.82,2.1848704572959E-008,1.092435228648E-007
0.820225390625,2.2713357753153E-008,1.1356678876576E-007
0.821,2.2678077551771E-008,1.1339038775885E-007
0.82122568359375,2.2672445947986E-008,1.1336222973993E-007
0.822,2.6203764357519E-008,1.3101882178759E-007
0.8222259765625,2.722356745511E-008,1.3611783727555E-007
0.823,3.0512400358862E-008,1.5256200179431E-007
0.82322626953125,3.1472268040744E-008,1.5736134020372E-007
0.824,2.8836588917317E-008,1.4418294458659E-007
0.82422646484375,2.8074879559858E-008,1.4037439779929E-007
0.825,1.4286686918091E-008,7.1433434590454E-008
0.8252267578125,1.0259915384869E-008,5.1299576924346E-008
0.826,1.795001266491E-008,8.975006332455E-008
0.82622705078125,2.0196140624043E-008,1.0098070312022E-007
0.827,1.1648641365697E-008,5.8243206828485E-008
0.82722734375,9.1497146174868E-009,4.5748573087434E-008
0.828,1.6737481533357E-008,8.3687407666787E-008
0.82822763671875,1.8959113901444E-008,9.4795569507218E-008
0.829,1.6968051489522E-008,8.4840257447609E-008
0.82922783203125,1.6383740352806E-008,8.1918701764028E-008
0.83,1.7374082847009E-008,8.6870414235045E-008
0.830228125,1.7665003975914E-008,8.832501987957E-008
0.831,1.3640981150864E-008,6.820490575432E-008
0.83122841796875,1.2459112380484E-008,6.229556190242E-008
0.832,1.3968628182292E-008,6.9843140911462E-008
0.8322287109375,1.4410942891665E-008,7.2054714458325E-008
0.833,2.617879949848E-008,1.308939974924E-007
0.83322890625,2.9652258245638E-008,1.4826129122819E-007
0.834,2.149654281422E-008,1.074827140711E-007
0.83422919921875,1.9089450210738E-008,9.5447251053692E-008
0.835,1.8319627407781E-008,9.1598137038904E-008
0.8352294921875,1.8087515542555E-008,9.0437577712776E-008
0.836,1.3202423865382E-008,6.601211932691E-008
0.83622978515625,1.1753471454039E-008,5.8767357270194E-008
0.837,2.3138920455456E-008,1.1569460227728E-007
0.83722998046875,2.6519637396357E-008,1.3259818698178E-007
0.838,2.2467465935028E-008,1.1233732967514E-007
0.8382302734375,2.1266809534015E-008,1.0633404767008E-007
0.839,1.4672110577937E-008,7.3360552889684E-008
0.83923056640625,1.2703055416935E-008,6.3515277084677E-008
0.84,1.5469487163087E-008,7.7347435815434E-008
0.840230859375,1.6297475482707E-008,8.1487377413536E-008
0.841,1.295224866307E-008,6.4761243315352E-008
0.8412310546875,1.195474868487E-008,5.9773743424348E-008
0.842,1.3691591707101E-008,6.8457958535503E-008
0.84223134765625,1.4208921018226E-008,7.104460509113E-008
0.843,2.0120996320567E-008,1.0060498160283E-007
0.843231640625,2.1898391396537E-008,1.0949195698268E-007
0.844,1.5621514119597E-008,7.8107570597983E-008
0.84423193359375,1.3734420501552E-008,6.8672102507758E-008
0.845,2.0912975805779E-008,1.045648790289E-007
0.8452322265625,2.3079472892185E-008,1.1539736446092E-007
0.846,1.5879218551118E-008,7.9396092755592E-008
0.846232421875,1.3703423645032E-008,6.8517118225161E-008
0.847,1.0679402791521E-008,5.3397013957605E-008
0.84723271484375,9.7663283332589E-009,4.8831641666295E-008
0.848,1.9748814135277E-008,9.8744070676384E-008
0.8482330078125,2.2767598539543E-008,1.1383799269772E-007
0.849,1.5277923504568E-008,7.638961752284E-008
0.84923330078125,1.3012127353572E-008,6.5060636767859E-008
0.85,1.826167536507E-006,9.1308376825352E-006
0.85023349609375,2.3753541199497E-006,1.1876770599749E-005
0.851,2.0675295106926E-006,1.0337647553463E-005
0.8512337890625,1.9741453833818E-006,9.8707269169092E-006
0.852,3.847344364211E-006,1.9236721821055E-005
0.85223408203125,4.4164652446428E-006,2.2082326223214E-005
0.853,4.0206523043718E-006,2.0103261521859E-005
0.853234375,3.9010266293445E-006,1.9505133146722E-005
0.854,3.664290662058E-006,1.832145331029E-005
0.85423466796875,3.5912436121999E-006,1.7956218060999E-005
0.855,4.3863496561053E-006,2.1931748280527E-005
0.85523486328125,4.6289479577133E-006,2.3144739788566E-005
0.856,5.7038644080805E-006,2.8519322040403E-005
0.85623515625,6.0323107907296E-006,3.0161553953648E-005
0.857,6.6121346422714E-006,3.3060673211357E-005
0.85723544921875,6.7910641437455E-006,3.3955320718728E-005
0.858,7.487506384775E-006,3.7437531923875E-005
0.8582357421875,7.6994406892296E-006,3.8497203446148E-005
0.859,8.2058087853029E-006,4.1029043926514E-005
0.8592359375,8.3611449803406E-006,4.1805724901703E-005
0.86,9.8090761669756E-006,4.9045380834878E-005
0.86023623046875,1.0254039242623E-005,5.1270196213113E-005
0.861,8.308023411472E-005,0.0004154011705736
0.862,0.00017760387218794,0.0008880193609397
0.863,0.00027091452136331,0.0013545726068165
0.864,0.0003638192270785,0.0018190961353925
0.865,0.00045594833571814,0.0022797416785907
0.866,0.00054728944744087,0.0027364472372044
0.867,0.00063844021931163,0.0031922010965581
0.868,0.0007282597005071,0.0036412985025355
0.869,0.00081725708432074,0.0040862854216037
0.87,0.00090542077663527,0.0045271038831763
0.871,0.0009927376997906,0.004963688498953
0.872,0.0010802307414189,0.0054011537070946
0.873,0.0011659063830653,0.0058295319153264
0.874,0.001250700896755,0.0062535044837751
0.875,0.0013346028920335,0.0066730144601677
0.876,0.0014176001532938,0.0070880007664691
0.877,0.001501117723191,0.0075055886159548
0.878,0.0015823496059429,0.0079117480297146
0.879,0.0016626403168012,0.0083132015840058
0.88,0.0017419778871532,0.008709889435766
0.881,0.0018179819245535,0.0090899096227676
0.88184208984375,0.0018825991844517,0.0094129959222584
0.882,0.0022444908519732,0.011222454259866
0.8820421875,0.002340971517429,0.011704857587145
0.8822421875,0.0041026542175494,0.020513271087747
0.88244228515625,0.0047296350113274,0.023648175056637
0.88264228515625,0.0043663861076737,0.021831930538369
0.8828423828125,0.0055574123185904,0.027787061592952
0.883,0.006805347922396,0.03402673961198
0.8830423828125,0.0071409662982435,0.035704831491218
0.88324248046875,0.010158592805939,0.050792964029696
0.88344248046875,0.010369766058072,0.051848830290362
0.883642578125,0.015158725429303,0.075793627146515
0.88384267578125,0.018949894191265,0.094749470956323
0.884,0.023164421200348,0.11582210600174
0.88404267578125,0.024306500933886,0.12153250466943
0.8842427734375,0.031106581421851,0.15553290710926
0.8844427734375,0.038129179423005,0.19064589711503
0.88464287109375,0.046520731093323,0.23260365546661
0.88484287109375,0.054373653914263,0.27186826957132
0.885,0.060989208108751,0.30494604054375
0.88504296875,0.062796444372706,0.31398222186353
0.88524296875,0.069262370674842,0.34631185337421
0.88544306640625,0.077195311826963,0.38597655913481
0.88564306640625,0.080740351798258,0.40370175899129
